cust0000,Jerry Moore,7798 West Bay Meadows Street,(776) 306-1111,JMoore@outlook.com
cust0001,Warren Todd,7798 West Bay Meadows Street,(699) 521-0897,WTodd@gmail.com
cust0002,Terry Mays,11 Wayne Rd.,(648) 252-6439,TMays@yahoo.com
cust0003,Jerry Mays,930 Peninsula Street,(484) 611-7271,JMays@yahoo.com
cust0004,Terry Pitts,40 Ramblewood St.,(534) 985-2899,TPitts@outlook.com
cust0005,Yuri Pope,9865 Canal Street,(470) 594-8260,YPope@gmail.com
cust0006,Lenny Pace,144 Fawn Dr.,(535) 219-8331,LPace@aol.com
cust0007,Charley Todd,8907 Hartford St.,(685) 645-7985,CTodd@aol.com
cust0008,Dave Mays,11 Wayne Rd.,(878) 371-3922,DMays@yahoo.com
cust0009,Victor Hernandez,3 Bank Dr.,(699) 521-0897,VHernandez@aol.com
cust0010,Frank Compton,384 Carriage Street,(648) 252-6439,FCompton@gmail.com
cust0011,Victor Blake,3 Bank Dr.,(470) 594-8260,VBlake@gmail.com
cust0012,Harry Hoover,8761 North Dr.,(694) 547-4859,HHoover@aol.com
cust0013,Lenny Mcmillan,8907 Hartford St.,(535) 219-8331,LMcmillan@gmail.com
cust0014,Charley Pace,556 Franklin Dr.,(872) 208-7807,CPace@aol.com
cust0015,George Mays,54 Bay Street,(878) 371-3922,GMays@mac.com
cust0016,Ulysses Moore,7685 Piper St.,(213) 759-0227,UMoore@outlook.com
cust0017,Terry Mays,5 Smoky Hollow Ave.,(513) 465-2638,TMays@mac.com
cust0018,Lenny Pena,8761 North Dr.,(878) 371-3922,LPena@outlook.com
cust0019,Pete Pace,879 Woodsman Lane,(648) 252-6439,PPace@mac.com
cust0020,Oscar Houston,7798 West Bay Meadows Street,(484) 611-7271,OHouston@yahoo.com
cust0021,Karl Houston,11 Wayne Rd.,(699) 521-0897,KHouston@gmail.com
cust0022,Charley Pace,54 Bay Street,(699) 521-0897,CPace@mac.com
cust0023,Mike Mcmillan,40 Ramblewood St.,(610) 842-4284,MMcmillan@yahoo.com
cust0024,Yuri Pena,106 Sage Street,(680) 889-4277,YPena@yahoo.com
cust0025,Steve Compton,58 Brewery Street,(513) 465-2638,SCompton@yahoo.com
cust0026,Dave Pope,7262 Marlborough St.,(736) 777-4851,DPope@outlook.com
cust0027,Warren Andrade,3 Bank Dr.,(269) 776-8706,WAndrade@yahoo.com
cust0028,Zed Houston,7798 West Bay Meadows Street,(534) 985-2899,ZHouston@yahoo.com
