Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.0
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.0
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.0
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.0
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.0
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.01
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.01
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
Elisa Miles,LR04,Leather Sofa,25.01
Edward Data,KT78,Kitchen Table,10.0
Alex Gonzales,BR02,Queen Mattress,17.0
