user_id,name,address,phone_number,email
user001,Jeff Bezos,879 Market Dr,555-772-1779,jeff.bezos@amazon.com
user002,Bill Gates,25 Small St.,555-151-2817,bill.gates@microsoft.com
user003,Frank Sinatra,311 White Dr.,555-287-5184,f.sinatra@singing.com
user004,Gerrit Cole,302 Baseball Dr.,555-748-5674,cole@mlb.com
user005,J Montero,320 Lazy Dr.,555-154-5375,i_like_icecream@mlb.com
user006,Jeff Bezos2,879 Market Dr,555-772-1779,jeff.bezos@amazon.com
user007,Bill Gates2,25 Small St.,555-151-2817,bill.gates@microsoft.com
user008,Frank Sinatra2,311 White Dr.,555-287-5184,f.sinatra@singing.com
user009,Gerrit Cole2,302 Baseball Dr.,555-748-5674,cole@mlb.com
user0010,J Montero2,320 Lazy Dr.,555-154-5375,i_like_icecream@mlb.com
